time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.2798824661839687,-0.005641733607192875,11.867029501196377,0.05168268059730163,6.135913012552887,0.0,0.8517978320243783,0.11958250641887543,3.165277588491783,0.1351361581355068,-0.2098071096736141,0.0,488.0147859971174,486.26409678002875,487.1676858619235,490.6936587409668
1.2600000000000007,0.3337814496125053,0.002519568770642861,12.057819766168,0.05949047227538973,6.122968761579976,0.0,0.9459723913130469,0.1531740597950163,3.194043016205212,0.11755346374308565,-0.23148928157823886,0.0,427.00909087913374,425.10642791538567,428.2854942415233,426.8034414112017
1.3200000000000007,0.3934831424241988,0.01280204244313798,12.249740965255038,0.06603087140957964,6.109427011188286,0.0,1.0452744092134996,0.19016885965080788,3.2029978741062632,0.0804808440184773,-0.21610187049605076,0.0,420.2822869564503,421.5599505126124,422.71965480677125,419.5232181397305
1.3800000000000008,0.4598912461773242,0.025602696461583578,12.445011084268074,0.07068605342221979,6.096625525373252,0.0,1.1695696925225332,0.23696400798896017,3.305354480005821,0.07106183921660772,-0.20837714253878872,0.0,451.07958666229325,451.6587922232565,453.31612707118296,452.5632317307926
1.4400000000000008,0.5343690999599459,0.04143316071976756,12.648196623019233,0.0750765925855772,6.0842601704880455,0.0,1.314280369303304,0.29113699992614606,3.4666035184699653,0.0770974736691064,-0.20187349641243582,0.0,471.58809147193847,472.05113365639824,471.3547965821289,471.824828464189
1.5000000000000009,0.6178102420100287,0.060612689327142553,12.861026872364283,0.0799083976334467,6.07211394145196,0.0,1.46829145813763,0.34863568232583153,3.626787546749578,0.0866335621516796,-0.20358697374780627,0.0,474.2377845571595,474.0687656583195,471.9656752836246,472.705910748431
1.560000000000001,0.7095659847728443,0.0829022798579183,13.077900676678281,0.08483377110820634,6.060422765565971,0.0,1.5912001655339478,0.39475321177919426,3.6020452771412863,0.07096140193508885,-0.1814814638324471,0.0,414.18908708127674,416.0882877966592,416.8745403074146,415.5086093028805
1.620000000000001,0.8087333494525936,0.10797843058012327,13.292574841944152,0.08915356535293384,6.049347784387464,0.0,1.7152382760449083,0.4414452806055929,3.5535567397459924,0.07398938360386116,-0.19163461444078306,0.0,408.8832370506275,407.9411312578671,407.54925888876767,407.8243396651617
1.680000000000001,0.9156452692183046,0.13596972526620582,13.504815312718634,0.09324558988075626,6.037736436034999,0.0,1.8494048534481689,0.49192559966176735,3.5208231540385624,0.05293583779232284,-0.19758693544955416,0.0,414.80660365776095,414.2439591631748,414.6046240151874,412.7543373317299
1.740000000000001,1.0311766342579893,0.16719056789969924,13.716539079238526,0.09650509572917088,6.025830384443513,0.0,2.002613497964756,0.5490077105132865,3.536118485019663,0.05696713197920606,-0.20018191871786495,0.0,431.86508442942187,431.60632108083564,430.64673367652745,430.9896792314936
